"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"2003:Q3","age70plus",21.4,18.7,17,15.2,21.5,13.1,16.3,29.1,4.6,3.3,5.6,23.4
"2003:Q3","age55to69",36.8,33.8,28.8,27.9,38,40,36,33,18.8,18,16.6,46.2
"2003:Q3","age40to54",34.1,35.8,37.5,35.8,33.7,39.8,37.3,28.7,44.6,47.7,37.6,26.6
"2003:Q3","ageunder40",7.7,11.7,16.7,21,6.8,7.2,10.3,9.2,32,31,40.2,3.8
"2003:Q4","age70plus",21.7,18.9,16.8,15.4,21.7,13.4,16.2,30.5,4.4,3.1,5.8,22.8
"2003:Q4","age55to69",36.8,33.9,29,28,38.7,39.9,35.6,32.2,18.8,18,17.1,45.2
"2003:Q4","age40to54",33.8,35.5,37.5,35.5,33.1,39.4,37.4,28,44.7,47.8,37.2,27.1
"2003:Q4","ageunder40",7.7,11.6,16.6,21,6.5,7.3,10.7,9.2,32.1,31,39.9,4.9
"2004:Q1","age70plus",21.8,19.1,16.8,15.8,21.7,13.6,16,30.4,4.6,3.2,6,23.4
"2004:Q1","age55to69",37.5,34.6,29.2,28.3,39.2,40.7,35.7,34.2,19,18.2,17.2,46.1
"2004:Q1","age40to54",33.2,34.9,37.1,35,33,38.6,37.3,27.2,44.5,47.7,37.1,25.7
"2004:Q1","ageunder40",7.5,11.4,16.8,20.8,6.2,7.2,11,8.2,31.9,30.9,39.8,4.7
"2004:Q2","age70plus",21.5,18.9,16.3,15.9,21.4,13.7,15.8,30.4,4.8,3.5,6.2,24.1
"2004:Q2","age55to69",37.5,34.6,29,28.2,39.3,41.4,35.8,34.1,19.3,18.5,17.4,47
"2004:Q2","age40to54",33.3,35.1,37.6,35.3,33.3,37.9,37.1,27.2,44.2,47.4,36.8,24.4
"2004:Q2","ageunder40",7.7,11.5,17.1,20.6,6,7,11.3,8.3,31.6,30.7,39.6,4.5
"2004:Q3","age70plus",21.5,18.8,16.5,16.3,21.2,13.8,15.5,30.3,4.8,3.5,6.4,24.2
"2004:Q3","age55to69",38.1,35.1,29.6,28.6,39.4,42.4,35.8,34.7,19.4,18.6,17.8,48.8
"2004:Q3","age40to54",32.9,34.7,37.1,34.7,33.6,37,37.1,27.1,44.1,47.3,36.4,22.9
"2004:Q3","ageunder40",7.5,11.3,16.8,20.4,5.8,6.7,11.7,7.9,31.6,30.7,39.4,4.1
"2004:Q4","age70plus",21.7,19,16.4,15.9,21.4,13.8,15.6,31.3,5,3.5,6.3,25.8
"2004:Q4","age55to69",37.8,35,29.5,28.7,39.8,42.2,35.9,33.9,20.1,19.2,18,48.5
"2004:Q4","age40to54",32.8,34.5,37,34.8,33,37.1,36.8,26.4,43.5,46.6,36.3,21.9
"2004:Q4","ageunder40",7.7,11.5,17.1,20.7,5.8,6.9,11.7,8.4,31.5,30.6,39.4,3.7
"2005:Q1","age70plus",21.3,18.6,16.5,15.6,21.3,13.5,15.8,29.6,4.4,3,5.8,27.1
"2005:Q1","age55to69",38.2,35.3,29.7,29,40,42.5,35.9,35.2,20.4,19.5,18.6,49.4
"2005:Q1","age40to54",32.8,34.5,36.6,34.7,32.9,37.2,36.6,27.2,43.5,46.5,36.5,20.3
"2005:Q1","ageunder40",7.7,11.5,17.1,20.8,5.8,6.8,11.7,8,31.7,31.1,39.1,3.2
"2005:Q2","age70plus",21.5,18.7,16.9,15.4,21.4,13.3,16,29.6,4.4,2.9,5.5,27.8
"2005:Q2","age55to69",38.5,35.7,30.3,29.5,40.2,42.6,36,35.4,20.9,20.1,18.9,49.1
"2005:Q2","age40to54",32.5,34.2,35.9,34.1,32.6,37.3,36.4,27.1,43.1,45.9,36.5,19.9
"2005:Q2","ageunder40",7.5,11.4,16.9,20.9,5.8,6.7,11.7,7.9,31.7,31.1,39,3.2
"2005:Q3","age70plus",21.4,18.6,16.7,15,21.5,13.2,16.2,29.5,4.3,2.9,5.3,28.4
"2005:Q3","age55to69",38.4,35.7,30.3,29.6,40.6,42.6,36.1,35.1,21.3,20.6,19.3,49.1
"2005:Q3","age40to54",32.6,34.2,35.9,34.3,32.2,37.4,36.1,27.3,42.7,45.4,36.4,19.3
"2005:Q3","ageunder40",7.6,11.5,17,21.1,5.7,6.7,11.6,8.1,31.7,31.1,39,3.1
"2005:Q4","age70plus",21.3,18.6,16.6,14.6,21.5,13,16.3,29.7,4.3,3,5.2,28.6
"2005:Q4","age55to69",38.3,35.7,30.3,29.6,40.7,42.7,36.3,34.7,21.7,21.2,19.5,48.8
"2005:Q4","age40to54",32.7,34.2,35.9,34.5,32,37.5,35.9,27.3,42.3,44.8,36.4,19.3
"2005:Q4","ageunder40",7.7,11.6,17.2,21.3,5.7,6.7,11.5,8.3,31.7,31,39,3.3
"2006:Q1","age70plus",21.1,18.5,16.9,14.4,22,12.9,16.4,28,4.4,3.2,5,29
"2006:Q1","age55to69",39,36.3,30.8,30.2,41.4,42.5,36.7,36.2,22.2,21.7,19.6,48.1
"2006:Q1","age40to54",32.5,34,35.5,33.9,31.1,37.8,35.6,28,41.8,44.2,36.4,19.4
"2006:Q1","ageunder40",7.4,11.3,16.8,21.5,5.6,6.8,11.3,7.8,31.5,30.9,38.9,3.5
"2006:Q2","age70plus",20.7,18,16.7,14,21.8,12.5,16.4,26.7,4.3,3.1,4.7,29.5
"2006:Q2","age55to69",39.2,36.4,30.8,30.2,41.4,42.6,37.3,37,22.6,22.2,20,47.8
"2006:Q2","age40to54",32.8,34.2,35.6,34.2,31.2,38.2,35.3,28.7,41.5,43.8,36.4,19.1
"2006:Q2","ageunder40",7.3,11.3,17,21.6,5.7,6.7,11,7.6,31.5,30.9,38.8,3.6
"2006:Q3","age70plus",20.8,18.1,16.4,13.6,21.8,12.4,16.4,27.4,4.3,3.1,4.6,29.8
"2006:Q3","age55to69",39,36.3,30.6,30.1,41.6,42.3,37.8,36.2,23,22.6,20.5,47.5
"2006:Q3","age40to54",32.8,34.2,35.8,34.5,30.9,38.5,34.9,28.4,41.2,43.4,36.2,18.9
"2006:Q3","ageunder40",7.4,11.4,17.2,21.8,5.6,6.8,10.9,7.9,31.5,31,38.8,3.8
"2006:Q4","age70plus",20.9,18.2,16.3,13.2,22.1,12.4,16.5,28.1,4.4,3.1,4.5,29.5
"2006:Q4","age55to69",38.9,36.4,30.8,30.4,42.1,42,38,35,23.4,23,20.7,46.7
"2006:Q4","age40to54",32.7,34.1,35.7,34.3,30.3,38.7,34.7,28.5,40.8,43,36,19.5
"2006:Q4","ageunder40",7.4,11.4,17.1,22.1,5.5,7,10.7,8.3,31.4,30.9,38.8,4.3
"2007:Q1","age70plus",20.7,18,16.5,13,22.3,12.3,16.5,26.3,4.4,3.3,4.3,30
"2007:Q1","age55to69",39.7,37,31.3,30.9,42.4,42,38.7,36.8,23.8,23.4,20.9,46.8
"2007:Q1","age40to54",32.6,33.9,35.4,33.8,29.8,38.9,34.3,29.2,40.5,42.5,36.1,19.2
"2007:Q1","ageunder40",7,11,16.8,22.3,5.5,6.9,10.4,7.7,31.3,30.7,38.8,4.1
"2007:Q2","age70plus",20.6,17.9,16.5,12.7,22.3,12.2,16.5,25.9,4.5,3.3,4.1,30.4
"2007:Q2","age55to69",39.9,37.3,31.6,31.2,42.7,41.7,39.6,37.1,24.2,23.8,21.1,46.7
"2007:Q2","age40to54",32.6,33.8,35.2,33.5,29.5,39,33.8,29.5,40.1,42.2,36,18.9
"2007:Q2","ageunder40",6.8,10.9,16.7,22.6,5.4,7,10,7.6,31.2,30.7,38.7,3.9
"2007:Q3","age70plus",20.7,18,16.4,12.4,22.3,12.1,16.6,26.2,4.3,3.2,4.1,30
"2007:Q3","age55to69",40.1,37.5,31.6,31.3,42.9,41.7,40.5,37.2,24.4,24.1,21.5,46.2
"2007:Q3","age40to54",32.5,33.7,35.3,33.5,29.3,39.2,33.3,29.3,39.9,41.9,35.7,19.3
"2007:Q3","ageunder40",6.6,10.8,16.8,22.8,5.4,7,9.6,7.3,31.4,30.8,38.7,4.6
"2007:Q4","age70plus",21.1,18.2,16.7,12.8,22.3,12.1,16.7,26.7,4.5,3.3,4.2,29.1
"2007:Q4","age55to69",40.5,37.8,32.1,31.7,42.8,42.2,41.1,37.2,24.5,24.2,21.4,46.2
"2007:Q4","age40to54",32,33.4,35,33.2,29.5,38.8,32.9,28.6,40.1,42.1,35.8,20.2
"2007:Q4","ageunder40",6.4,10.6,16.2,22.4,5.3,6.9,9.2,7.5,30.9,30.4,38.6,4.5
"2008:Q1","age70plus",20.8,17.9,16.6,13.2,22.2,12,17.3,24.6,4.6,3.5,4.2,28.3
"2008:Q1","age55to69",41.5,38.5,32.4,31.7,42.8,42.9,41.6,39.8,24.7,24.4,21.3,46.2
"2008:Q1","age40to54",32,33.4,35.2,33.4,29.8,38.4,32.5,28.9,40.2,42.3,36,21.1
"2008:Q1","ageunder40",5.8,10.2,15.8,21.8,5.3,6.7,8.6,6.7,30.4,29.9,38.5,4.4
"2008:Q2","age70plus",20.5,17.7,16.4,13.3,22.2,12,17.7,23.7,5,4.1,4.5,26.9
"2008:Q2","age55to69",41.9,38.8,32.4,31.5,42.7,43.3,41.8,41,24.7,24.7,20.8,46
"2008:Q2","age40to54",32,33.5,35.5,33.8,29.8,38,32.3,29,40.3,42.1,36.2,22.9
"2008:Q2","ageunder40",5.6,10,15.7,21.4,5.2,6.7,8.2,6.3,29.9,29,38.5,4.2
"2008:Q3","age70plus",20.3,17.5,16.5,13.7,21.9,12.1,17.9,22.7,5,3.9,4.4,26.3
"2008:Q3","age55to69",42.7,39.4,32.6,31.7,42.4,44.1,42.4,42.5,24.9,24.7,21,45.9
"2008:Q3","age40to54",31.8,33.4,35.3,33.7,30.6,37.3,32,29,40.5,42.6,36.3,23.2
"2008:Q3","ageunder40",5.2,9.7,15.5,20.9,5.2,6.5,7.7,5.8,29.5,28.8,38.3,4.6
"2008:Q4","age70plus",21,17.9,16.8,14,21.1,12.1,18.4,24.4,4.5,3.8,4.4,22.1
"2008:Q4","age55to69",43.1,39.6,33.2,31.9,41.8,45.8,43,41.3,24.6,24.7,20.9,45.3
"2008:Q4","age40to54",31,32.9,35.1,33.7,31.9,36.2,31.6,27.7,41.3,43,36.5,27.2
"2008:Q4","ageunder40",4.9,9.6,14.9,20.3,5.2,5.9,7.1,6.6,29.7,28.5,38.2,5.4
"2009:Q1","age70plus",20.6,17.5,16.9,14.3,20.9,12.1,18.6,22.3,4.2,3.6,4.2,20.8
"2009:Q1","age55to69",44.3,40.5,33.8,32.1,41.5,46.7,43.4,43.8,24.5,24.7,21,45.7
"2009:Q1","age40to54",30.9,33,35.1,33.7,32.5,35.5,31.3,28.7,41.8,43.4,37,28.7
"2009:Q1","ageunder40",4.1,9,14.2,19.9,5.1,5.8,6.7,5.2,29.5,28.3,37.9,4.8
"2009:Q2","age70plus",21,17.9,16.9,14.3,22,12.1,19,23.3,4.5,4.1,4.2,18.7
"2009:Q2","age55to69",43.8,40.2,33.9,32,42.2,46,43,42.5,24.6,24.9,20.6,45
"2009:Q2","age40to54",30.8,32.9,35.2,33.8,31,35.8,31.3,28.6,42,43.5,37.4,30.9
"2009:Q2","ageunder40",4.4,9,14,19.9,4.9,6.2,6.7,5.6,28.9,27.6,37.8,5.4
"2009:Q3","age70plus",20.9,17.9,16.8,14.3,22.8,12.2,19.4,22.5,4.5,4.1,4.2,17.9
"2009:Q3","age55to69",44.1,40.6,33.8,31.8,42.7,45.4,42.8,44,24.7,24.9,20.6,44.9
"2009:Q3","age40to54",30.6,32.8,35.4,34,29.8,35.9,31.2,28.6,42.2,43.8,37.5,31.5
"2009:Q3","ageunder40",4.3,8.8,14,19.9,4.7,6.5,6.7,4.9,28.5,27.2,37.7,5.6
"2009:Q4","age70plus",22.3,19,17.2,14.6,23.1,12.3,19.6,26.8,4.7,4.3,4.3,17.1
"2009:Q4","age55to69",43.3,39.9,34.4,32.1,42.9,45.3,42.9,40,24.8,25.1,20.4,44.7
"2009:Q4","age40to54",29.7,32.1,35,33.5,29.4,35.6,31,26.4,42.4,44,37.7,32.4
"2009:Q4","ageunder40",4.7,9,13.5,19.8,4.5,6.7,6.5,6.7,28,26.7,37.6,5.8
"2010:Q1","age70plus",21.7,18.7,17.4,14.7,23.6,12.5,19.7,24.4,5,4.6,4.2,15.9
"2010:Q1","age55to69",44.2,40.7,34.6,32.1,43.1,45.5,43,42.9,25.1,25.2,20.1,44.8
"2010:Q1","age40to54",29.6,32,34.8,33.5,28.9,35.1,30.7,27.3,42.6,44.2,38.1,32.5
"2010:Q1","ageunder40",4.5,8.6,13.3,19.7,4.4,6.9,6.6,5.4,27.4,26,37.5,6.7
"2010:Q2","age70plus",21.5,18.6,17.6,15,23.5,12.5,19.6,23.6,5.4,5.1,4.4,15.4
"2010:Q2","age55to69",44.9,41.4,34.9,32.3,42.9,46.6,43.5,44.2,25.2,25.4,19.7,44.9
"2010:Q2","age40to54",29.3,31.7,34.5,33.5,29.3,34.2,30.4,27.2,42.6,44.2,38.5,33.2
"2010:Q2","ageunder40",4.3,8.4,12.9,19.2,4.3,6.6,6.5,5,26.7,25.3,37.5,6.5
"2010:Q3","age70plus",21.8,19,17.7,15,24.1,12.8,19.6,24.6,5.6,5.3,4.5,14.6
"2010:Q3","age55to69",44.9,41.5,35.3,32.2,43.3,46.5,43.7,43.6,25.3,25.6,19.5,44.6
"2010:Q3","age40to54",28.8,31.3,34.6,33.5,28.5,33.8,30.1,26.4,42.8,44.4,38.5,34.5
"2010:Q3","ageunder40",4.4,8.3,12.5,19.2,4.2,6.9,6.6,5.4,26.3,24.7,37.5,6.3
"2010:Q4","age70plus",22.9,19.9,18,15.1,24.3,13,20.2,28,5.8,5.4,4.9,16
"2010:Q4","age55to69",44.1,40.9,35.7,32.6,43.5,46.4,42.3,40.5,25.5,25.8,19.6,45.4
"2010:Q4","age40to54",28.2,30.7,34,32.8,27.9,33.5,31.6,24.9,42.4,44.2,37.8,32.4
"2010:Q4","ageunder40",4.7,8.4,12.3,19.5,4.4,7.1,5.9,6.6,26.3,24.6,37.7,6.1
"2011:Q1","age70plus",22.5,19.7,18,15.2,24.5,13.1,19.9,26.4,6.1,5.7,4.8,17
"2011:Q1","age55to69",44.6,41.4,35.9,32.8,43.6,46.3,42.2,42.4,25.9,26.2,19.8,46
"2011:Q1","age40to54",28.2,30.6,33.7,32.5,27.4,33.5,31.7,25.3,41.9,43.8,37.5,31.2
"2011:Q1","ageunder40",4.7,8.4,12.4,19.5,4.5,7.2,6.2,6,26.1,24.3,37.8,5.9
"2011:Q2","age70plus",22.7,19.9,18.5,15.5,24.5,13.1,19.7,26.9,6.1,5.7,4.9,17.3
"2011:Q2","age55to69",44.7,41.6,36.4,33.2,43.6,46.5,41.9,42.4,26.2,26.5,19.9,46.5
"2011:Q2","age40to54",27.8,30.1,32.8,31.8,27.2,33.3,31.9,24.7,41.6,43.5,37.3,30.6
"2011:Q2","ageunder40",4.8,8.4,12.2,19.5,4.7,7.2,6.4,6,26.1,24.2,37.9,5.7
"2011:Q3","age70plus",22.3,19.5,18.1,15.5,24.1,12.9,19.6,26.1,6.1,5.8,5,15.8
"2011:Q3","age55to69",45.2,41.9,36.3,33.1,43.1,47.4,41.3,44,26.4,26.8,20.2,47.1
"2011:Q3","age40to54",27.9,30.2,33.1,32.3,27.9,32.9,32.3,24.3,41.4,43.2,36.8,31
"2011:Q3","ageunder40",4.7,8.4,12.4,19.2,5,6.8,6.8,5.6,26.1,24.1,38,6.2
"2011:Q4","age70plus",23.2,20.3,18.3,15.6,24.2,13,19.3,29.3,6.1,5.8,5.1,15.1
"2011:Q4","age55to69",44.4,41.4,36.8,33.3,43.2,47,41.1,41.2,26.6,27.1,20.4,47.7
"2011:Q4","age40to54",27.3,29.6,32.7,31.7,27.4,32.8,32.6,22.8,41.1,43,36.4,30.6
"2011:Q4","ageunder40",5,8.6,12.2,19.4,5.1,7.1,7,6.7,26.2,24.1,38.1,6.6
"2012:Q1","age70plus",23.1,20.3,18.8,15.7,24.6,13.2,19.1,28.3,6.5,6.2,5.1,16.1
"2012:Q1","age55to69",44.7,41.8,37.4,33.8,43.5,46.6,40.9,42.1,27,27.5,20.5,48.1
"2012:Q1","age40to54",27.1,29.4,31.8,30.7,26.7,32.8,32.9,23.3,40.6,42.6,36.2,29.5
"2012:Q1","ageunder40",5.1,8.5,11.9,19.7,5.2,7.3,7.1,6.4,26,23.8,38.2,6.3
"2012:Q2","age70plus",22.8,20.1,18.8,15.8,24.5,13.2,18.9,27.6,6.5,6.3,5.2,15.6
"2012:Q2","age55to69",45,42,37.4,33.9,43.4,46.9,40.4,43.3,27.2,27.8,20.6,48.8
"2012:Q2","age40to54",27.1,29.3,31.6,30.8,26.7,32.6,33.3,23.1,40.3,42.3,35.9,29.3
"2012:Q2","ageunder40",5.1,8.6,12.2,19.6,5.4,7.3,7.4,6,26,23.6,38.3,6.4
"2012:Q3","age70plus",23.2,20.5,18.8,15.8,24.7,13.3,18.7,29.2,6.4,6.1,5.2,16.5
"2012:Q3","age55to69",44.6,41.8,37.5,33.9,43.5,46.8,40,42.3,27.5,28,20.9,49.4
"2012:Q3","age40to54",26.8,29,31.4,30.6,26.3,32.5,33.7,22.2,40,42.2,35.4,27.9
"2012:Q3","ageunder40",5.4,8.7,12.3,19.7,5.5,7.4,7.6,6.4,26.1,23.7,38.4,6.3
"2012:Q4","age70plus",23.3,20.6,19,15.9,24.7,13.2,18.6,29.6,6.8,6.6,5.5,15.7
"2012:Q4","age55to69",44.5,41.8,37.6,34.1,43.5,47,39.5,42.1,27.7,28.4,20.8,49.7
"2012:Q4","age40to54",26.6,28.7,31,30.3,26.1,32.4,34.1,21.5,39.5,41.6,35,28
"2012:Q4","ageunder40",5.6,8.8,12.4,19.7,5.7,7.4,7.9,6.7,25.9,23.3,38.6,6.6
"2013:Q1","age70plus",23.6,20.9,19.4,16,25,13.6,18.4,30,6.2,5.8,5.2,16.6
"2013:Q1","age55to69",44.4,41.9,37.9,34.4,43.8,47,39.1,41.8,27.9,28.4,21.6,50.7
"2013:Q1","age40to54",26.2,28.2,30.3,29.7,25.5,31.9,34.4,21.2,39.6,42,34.8,26.2
"2013:Q1","ageunder40",5.8,8.9,12.5,19.9,5.7,7.5,8.1,7,26.3,23.9,38.4,6.5
"2013:Q2","age70plus",23.3,20.7,19.4,16,25,13.7,18.1,28.9,6.2,5.8,5.3,16.6
"2013:Q2","age55to69",44.6,42.1,37.9,34.5,43.8,47.3,38.9,42.8,28.2,28.7,21.7,51.4
"2013:Q2","age40to54",26.2,28.2,30,29.5,25.3,31.4,34.7,21.5,39.3,41.7,34.5,25.4
"2013:Q2","ageunder40",5.9,9,12.7,20,5.9,7.5,8.3,6.9,26.3,23.8,38.5,6.6
"2013:Q3","age70plus",23.5,21,19.2,15.9,25.2,13.9,17.8,30.6,6.3,5.8,5.4,17
"2013:Q3","age55to69",44.2,41.9,37.7,34.4,43.9,47.5,38.6,41.4,28.4,28.9,22,51.8
"2013:Q3","age40to54",25.9,27.9,30,29.6,25,31,35,20.4,38.9,41.4,34.1,24.7
"2013:Q3","ageunder40",6.3,9.3,13,20.1,6,7.5,8.6,7.6,26.4,23.8,38.6,6.5
"2013:Q4","age70plus",24.1,21.6,19.5,16,25.8,14.5,18.4,31.9,6.7,6,5.6,20.3
"2013:Q4","age55to69",44,41.8,37.5,34.4,44.2,47.6,39.4,39.9,28.5,28.9,21.7,50.5
"2013:Q4","age40to54",25.4,27.4,30,29.4,24.4,30.3,33.7,19.8,38.7,41.5,34.1,23.1
"2013:Q4","ageunder40",6.4,9.3,13,20.2,5.5,7.6,8.4,8.4,26.1,23.6,38.6,6.1
"2014:Q1","age70plus",24.2,21.8,20.1,16.3,26.3,14.8,19.1,30.8,7,6.3,5.6,21.4
"2014:Q1","age55to69",44.5,42.2,37.6,34.5,44.6,47.9,40.2,41,28.5,29,21.5,49.8
"2014:Q1","age40to54",25,27,29.6,29,23.9,29.8,32.5,20.2,38.6,41.4,34.3,22.7
"2014:Q1","ageunder40",6.2,9,12.7,20.2,5.2,7.5,8.2,8,25.8,23.3,38.6,6.1
"2014:Q2","age70plus",24.6,22.1,20.3,16.5,26.8,15.1,19.6,31.1,7.4,6.6,5.9,22.6
"2014:Q2","age55to69",44.6,42.3,37.5,34.5,44.8,47.9,41.1,40.7,28.4,29.1,21.1,49.1
"2014:Q2","age40to54",24.7,26.7,29.6,28.9,23.5,29.5,31.3,20,38.5,41.3,34.3,22.2
"2014:Q2","ageunder40",6.1,8.9,12.6,20.1,4.9,7.5,7.9,8.2,25.7,23,38.7,6.1
"2014:Q3","age70plus",24.6,22.2,20.7,16.7,27.2,15.4,20.2,30.1,7.6,6.9,6.1,22.7
"2014:Q3","age55to69",45,42.6,37.5,34.7,45,48.1,41.6,41.8,28.2,29.1,20.9,48.5
"2014:Q3","age40to54",24.5,26.4,29.4,28.6,23.2,29,30.3,20.4,38.5,41.3,34.3,22.3
"2014:Q3","ageunder40",5.9,8.7,12.4,20,4.6,7.4,7.8,7.8,25.7,22.7,38.7,6.6
"2014:Q4","age70plus",25.3,22.9,21.2,17,27.6,15.8,20.7,31.7,7.8,7.1,6.2,23.3
"2014:Q4","age55to69",44.9,42.5,37.6,34.8,45.2,48.2,42.3,40.6,28,29.1,20.7,47.8
"2014:Q4","age40to54",23.8,25.9,29.1,28.2,22.9,28.6,29.3,19.3,38.5,41.3,34.3,21.9
"2014:Q4","ageunder40",6,8.7,12.1,20,4.3,7.5,7.7,8.4,25.7,22.5,38.8,6.9
"2015:Q1","age70plus",25.4,23,21.6,17.2,27.9,16,21.1,30.8,7.9,7.3,6.2,24.2
"2015:Q1","age55to69",45.3,42.9,37.6,35,45.4,48.5,43.1,41.5,28,29.1,20.6,47.1
"2015:Q1","age40to54",23.6,25.6,28.9,28,22.6,28.2,28.4,19.6,38.6,41.3,34.5,21.4
"2015:Q1","ageunder40",5.8,8.5,12,19.9,4.1,7.3,7.4,8.1,25.5,22.3,38.7,7.3
"2015:Q2","age70plus",25.5,23.1,21.9,17.5,28.3,16.2,21.6,30,8.1,7.4,6.4,25.3
"2015:Q2","age55to69",45.6,43.2,37.6,35.1,45.6,48.8,43.6,42.1,27.9,29.1,20.4,46.5
"2015:Q2","age40to54",23.3,25.4,28.7,27.8,22.3,27.8,27.5,19.9,38.5,41.3,34.5,20.7
"2015:Q2","ageunder40",5.6,8.3,11.8,19.6,3.9,7.2,7.3,8,25.5,22.2,38.7,7.5
"2015:Q3","age70plus",25.4,23.1,21.9,17.7,28.6,16.2,22.1,29.4,8.2,7.5,6.5,25.7
"2015:Q3","age55to69",45.9,43.4,37.2,34.8,45.6,49.4,44,43.2,27.7,29.1,20.3,45.6
"2015:Q3","age40to54",23.2,25.3,29,28.2,22.2,27.4,26.7,19.7,38.5,41.3,34.5,20.3
"2015:Q3","ageunder40",5.4,8.2,11.9,19.2,3.6,6.9,7.2,7.6,25.6,22.1,38.7,8.4
"2015:Q4","age70plus",26.1,23.7,22,17.8,28.9,16.6,22.6,31.5,8.4,7.7,6.4,26.2
"2015:Q4","age55to69",45.5,43,37,34.7,45.8,49.3,44.5,41.4,27.7,29.1,20.2,44.9
"2015:Q4","age40to54",22.8,24.9,29.2,28.3,21.9,27.1,25.9,18.6,38.6,41.3,34.8,19.7
"2015:Q4","ageunder40",5.7,8.4,11.9,19.2,3.4,7,7.1,8.6,25.4,21.9,38.6,9.3
"2016:Q1","age70plus",26.1,23.7,22.3,18.1,29.2,16.8,23.2,30.3,8.5,7.8,6.4,27.2
"2016:Q1","age55to69",45.8,43.4,37,34.8,45.9,49.5,44.6,42.5,27.6,29.1,20.1,43.9
"2016:Q1","age40to54",22.6,24.7,29,28,21.6,26.7,25.3,19.1,38.6,41.4,35,19
"2016:Q1","ageunder40",5.5,8.2,11.7,19.1,3.2,6.9,6.9,8.1,25.4,21.7,38.5,10
"2016:Q2","age70plus",26.2,23.9,22.9,18.4,29.5,17,23.6,29.4,8.6,7.9,6.5,28.6
"2016:Q2","age55to69",46.2,43.7,37.2,35.1,46.1,49.7,44.9,43.5,27.4,29,20,43
"2016:Q2","age40to54",22.3,24.5,28.5,27.5,21.4,26.4,24.8,19.4,38.6,41.4,35,18.2
"2016:Q2","ageunder40",5.2,7.9,11.4,19,3,6.9,6.7,7.8,25.3,21.7,38.5,10.2
"2016:Q3","age70plus",26.4,24.1,22.6,18.3,29.8,17.3,23.8,29.9,8.8,8,6.6,29.8
"2016:Q3","age55to69",46.1,43.6,36.6,34.7,46.2,49.8,45.3,43.1,27.4,29,20,42.1
"2016:Q3","age40to54",22.3,24.4,29.2,28,21.2,26,24.4,19,38.5,41.4,34.9,17.6
"2016:Q3","ageunder40",5.3,7.9,11.7,18.9,2.8,6.8,6.5,8,25.3,21.6,38.5,10.5
"2016:Q4","age70plus",26.7,24.3,22.5,18.5,29.7,17.4,23.5,31.7,8.8,8.2,6.8,28.5
"2016:Q4","age55to69",45.5,43,36.4,34.5,46.1,49.5,44.9,41.4,27.1,28.7,20,43.1
"2016:Q4","age40to54",22.3,24.5,29.1,28.2,21.3,26.1,25.2,18.4,38.3,41.1,34.5,17.8
"2016:Q4","ageunder40",5.5,8.2,11.9,18.9,2.9,7,6.5,8.6,25.8,22,38.7,10.5
"2017:Q1","age70plus",26.6,24.3,22.7,18.7,29.6,17.5,23.2,31.2,8.9,8.4,6.8,27.5
"2017:Q1","age55to69",45.4,43,36.4,34.5,46.1,49.2,44.5,41.5,27,28.3,20,44.3
"2017:Q1","age40to54",22.6,24.6,28.9,28,21.4,26.1,25.7,19.1,38,40.8,34.3,18.1
"2017:Q1","ageunder40",5.5,8.2,12,18.9,2.9,7.2,6.6,8.3,26.1,22.4,39,10
"2017:Q2","age70plus",26.5,24.2,22.6,18.8,29.5,17.5,22.8,31.2,9.1,8.6,7,25.9
"2017:Q2","age55to69",45.2,42.8,36.3,34.3,46,49,44.2,41.4,26.8,28,19.9,45.8
"2017:Q2","age40to54",22.8,24.7,29,28.1,21.6,26.1,26.3,19.3,37.7,40.5,33.9,18.2
"2017:Q2","ageunder40",5.5,8.2,12.1,18.8,3,7.3,6.7,8.1,26.4,22.8,39.2,10.1
"2017:Q3","age70plus",26.5,24.2,22.5,18.9,29.4,17.6,22.4,31.6,9.1,8.8,7.1,24.7
"2017:Q3","age55to69",45,42.6,36.2,34.1,45.9,48.8,43.8,41,26.7,27.7,19.9,47
"2017:Q3","age40to54",23,24.9,29,28.2,21.7,26.1,27,19.3,37.4,40.2,33.5,18.5
"2017:Q3","ageunder40",5.5,8.3,12.3,18.8,3.1,7.5,6.8,8.1,26.8,23.2,39.4,9.8
"2017:Q4","age70plus",26.6,24.4,22.3,19,29.3,17.8,22,32.7,9.3,8.9,7.3,23.8
"2017:Q4","age55to69",44.6,42.3,35.9,33.8,45.9,48.3,43.5,40,26.5,27.4,19.9,48.2
"2017:Q4","age40to54",23.1,24.9,29.1,28.3,21.8,26.2,27.6,19.1,37.1,40,33.2,18.7
"2017:Q4","ageunder40",5.7,8.4,12.6,18.9,3.1,7.7,6.9,8.3,27.1,23.7,39.6,9.3
"2018:Q1","age70plus",26.3,24.2,22.3,19.2,29.2,17.7,21.7,31.6,9.4,9.2,7.4,22.6
"2018:Q1","age55to69",44.7,42.4,35.9,33.7,45.7,48.4,43,41,26.5,27.2,19.9,49.5
"2018:Q1","age40to54",23.4,25.1,29.1,28.4,21.9,26.2,28.2,19.7,36.8,39.6,32.9,18.9
"2018:Q1","ageunder40",5.6,8.3,12.6,18.6,3.1,7.7,7,7.7,27.3,24,39.8,9.1
