"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"1998:Q2","pct80to99",42,42,40.1,37.3,45.3,44.1,45.6,38.2,42.3,45.8,30.6,48.8
"1998:Q2","pct60to80",17,18.3,21.6,22.3,10.6,26.3,9.8,15.1,26.4,26.6,28.6,14.8
"1998:Q2","pct40to60",10.4,10.9,13.7,15.4,4.7,14.7,6.8,9.8,14.6,13.2,21.1,3.6
"1998:Q2","pct20to40",7.2,7.2,9.8,10.3,3.3,6.8,4.4,9,7.4,6.3,11.7,2.6
"1998:Q2","pct00to20",3.3,3.3,5.3,4.9,1,2.3,2.7,4.1,3.2,2.2,6.5,1.2
"1998:Q3","pct99to100",19.4,17.6,9.2,8.8,33.5,5.5,30.6,24.5,6.1,6,1.5,28.3
"1998:Q3","pct80to99",42.1,42.1,39.3,37.7,46.2,45.1,45.9,37.7,42.2,45.8,30.4,48.8
"1998:Q3","pct60to80",17.1,18.4,22,22.2,10.7,26,9.7,14.8,26.5,26.6,28.8,15.4
"1998:Q3","pct40to60",10.7,11.2,14,16.1,5,14.5,6.8,10,14.6,13.2,21.1,3.8
"1998:Q3","pct20to40",7.4,7.4,10,10.2,3.5,6.7,4.4,8.8,7.4,6.3,11.7,2.2
"1998:Q3","pct00to20",3.4,3.4,5.5,5,1,2.2,2.6,4.2,3.2,2.2,6.4,1.5
"1998:Q4","pct99to100",19.8,18,9.5,9.7,34.4,5.6,30.6,23.4,6.1,6,1.7,27.1
"1998:Q4","pct80to99",42.4,42.3,40.2,37.6,46,44.1,46.5,38.5,42.3,45.9,30.3,49.8
"1998:Q4","pct60to80",17.2,18.4,21.6,22.2,10.6,26.8,9.6,15.6,26.3,26.4,28.7,14.9
"1998:Q4","pct40to60",10.2,10.8,13.6,15.3,4.8,14.5,6.6,9.6,14.7,13.3,21,4.2
"1998:Q4","pct20to40",7.1,7.1,9.8,10.4,3.2,6.7,4.1,8.8,7.4,6.2,11.9,2.5
"1998:Q4","pct00to20",3.3,3.3,5.2,4.8,1.1,2.2,2.6,4.1,3.2,2.2,6.4,1.5
"1999:Q1","pct99to100",19.6,17.8,9.3,9.8,33.8,5.7,30.4,23.6,6.1,6,1.9,26.5
