"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"2016:Q1","pct40to60",6671832,8478236,2694833,730130,584058,2509682,291955,1667578,1806405,1113811,657589,35006
"2016:Q1","pct20to40",3702339,4727443,1723282,506729,268482,1056304,214916,957730,1025104,567961,428300,28843
"2016:Q1","pct00to20",2036992,2696051,957833,306912,262300,286772,379360,502874,659059,280323,284717,94019
"2016:Q2","pct99to100",21670009,22686535,3310248,747092,8099592,1542424,3914868,5072310,1016526,679516,121764,215247
"2016:Q2","pct80to99",41699332,47673071,10864808,1688981,9569819,12631177,4409006,8509279,5973739,4688977,1046963,237798
"2016:Q2","pct60to80",12477317,15665230,4390811,1104117,1356603,5813893,696487,2303320,3187913,2193902,902232,91779
"2016:Q2","pct40to60",6750898,8580174,2757425,731633,581249,2527349,288551,1693967,1829276,1122219,672391,34667
"2016:Q2","pct20to40",3702404,4739069,1736954,512639,271544,1063640,236785,917508,1036665,567339,440356,28971
"2016:Q2","pct00to20",2011624,2661287,963322,314440,266575,285335,367331,464284,649664,283138,281397,85128
"2016:Q3","pct99to100",22117825,23164820,3354718,741998,8398297,1574528,4003245,5092034,1046996,691379,127963,227654
"2016:Q3","pct80to99",42429212,48470946,10999264,1699845,9847248,12822486,4541018,8561085,6041734,4722392,1064954,254387
"2016:Q3","pct60to80",12715321,15948009,4507838,1112124,1380383,5884244,684001,2379418,3232688,2207641,928286,96762
"2016:Q3","pct40to60",6877374,8734256,2863517,742983,579490,2558864,285353,1704050,1856883,1131864,691116,33903
"2016:Q3","pct20to40",3780255,4830954,1796477,511910,275331,1074159,237200,935876,1050699,568299,452870,29531
"2016:Q3","pct00to20",2077099,2722807,1007151,312376,271235,285549,367898,478598,645707,287201,284641,73865
"2016:Q4","pct99to100",22172734,23213163,3426604,735421,8521058,1577846,4079694,4872539,1040428,693326,122392,224711
"2016:Q4","pct80to99",42435959,48488242,11152526,1719148,9931377,12845329,4537035,8302827,6052283,4743792,1074400,234090
"2016:Q4","pct60to80",13109770,16382779,4606336,1119668,1419082,5924267,693916,2619510,3273009,2220818,956350,95841
"2016:Q4","pct40to60",6902470,8789763,2904266,752952,591035,2593998,288694,1658818,1887292,1138253,712805,36234
"2016:Q4","pct20to40",3884890,4959764,1834660,514004,278910,1073557,249233,1009400,1074874,573903,471599,29372
"2016:Q4","pct00to20",2175060,2816460,1023352,312954,281887,289640,357351,551276,641400,286989,283214,71197
"2017:Q1","pct99to100",23044431,24089349,3514826,740455,9111155,1609360,4157356,4956197,1044919,695771,113742,235405
"2017:Q1","pct80to99",43460452,49529043,11343039,1743761,10401574,13035363,4523578,8481729,6068592,4766734,1072734,229123
"2017:Q1","pct60to80",13427679,16700864,4691270,1132956,1539660,6053210,716556,2567213,3273185,2230558,949072,93555
"2017:Q1","pct40to60",7058905,8954834,2933763,762602,616268,2672783,297587,1671832,1895929,1142750,716818,36361
"2017:Q1","pct20to40",3948775,5027478,1861072,520762,294185,1089692,255834,1005934,1078703,579817,470080,28806
"2017:Q1","pct00to20",2195116,2842028,1028759,316046,298591,300211,358941,539480,646912,287157,292724,67031
"2017:Q2","pct99to100",23473303,24534455,3514081,734033,9440138,1627510,4313261,4905431,1061152,699225,108054,253874
"2017:Q2","pct80to99",44088463,50200843,11534781,1756135,10646804,13202356,4618908,8441860,6112380,4798402,1078146,235832
"2017:Q2","pct60to80",13627089,16940770,4758324,1136408,1615527,6126134,738977,2565401,3313681,2246201,972375,95105
"2017:Q2","pct40to60",7172141,9096637,3008190,768597,633057,2727879,306831,1652082,1924495,1150286,735586,38623
"2017:Q2","pct20to40",4005786,5110375,1929165,521588,302796,1100758,245279,1010790,1104589,586576,486656,31357
"2017:Q2","pct00to20",2348013,2988768,1131882,315990,311857,307596,368652,552791,640755,287945,290592,62217
"2017:Q3","pct99to100",23999711,25063761,3562257,726990,9812601,1650284,4441621,4870007,1064049,703254,100859,259937
"2017:Q3","pct80to99",44792413,50942394,11723921,1772599,10932144,13372468,4665636,8475627,6149981,4834832,1089200,225949
"2017:Q3","pct60to80",13957530,17306781,4857764,1141736,1699712,6230241,761580,2615749,3349251,2264839,990918,93494
"2017:Q3","pct40to60",7286298,9239623,3070178,775162,652569,2792368,315601,1633746,1953326,1159361,754421,39544
"2017:Q3","pct20to40",4083836,5208095,1984580,522779,312533,1112223,243962,1032018,1124258,593789,499498,30971
"2017:Q3","pct00to20",2449953,3093952,1187497,314521,326393,315615,372294,577631,643999,289089,296624,58285
"2017:Q4","pct99to100",24831176,25925050,3622689,722415,10445382,1681381,4605890,4847293,1093874,706563,95089,292221
"2017:Q4","pct80to99",45630166,51845786,11863537,1800512,11422840,13522446,4759153,8477299,6215621,4866474,1100448,248698
"2017:Q4","pct60to80",14501502,17900003,4959126,1154009,1830379,6372839,785107,2798542,3398501,2282958,1023183,92360
"2017:Q4","pct40to60",7414862,9400363,3116848,785581,678970,2872733,324919,1621312,1985501,1168258,778803,38440
"2017:Q4","pct20to40",4177874,5331430,2029734,526713,328591,1125062,234515,1086815,1153557,600360,520711,32486
"2017:Q4","pct00to20",2576218,3211340,1214705,312881,344102,325773,380250,633630,635122,289759,294812,50551
"2018:Q1","pct99to100",25014450,26117067,3603959,719064,10401507,1671493,4682764,5038281,1102618,709227,86805,306586
"2018:Q1","pct80to99",45995256,52226635,11963837,1820354,11357584,13578244,4700287,8806328,6231379,4887980,1095179,248220
"2018:Q1","pct60to80",14449075,17839415,4978785,1164093,1842349,6341396,812010,2700783,3390341,2287169,1011275,91897
"2018:Q1","pct40to60",7543193,9533234,3159616,802045,685272,2882116,333803,1670382,1990040,1169808,780381,39851
"2018:Q1","pct20to40",4224172,5381111,2077999,530760,327907,1123750,257427,1063268,1156939,606126,517470,33343
"2018:Q1","pct00to20",2648364,3289066,1296546,320398,353220,327055,370536,621311,640703,290169,303799,46734
"2018:Q2","pct99to100",25376752,26487229,3618565,717501,10567967,1684461,4841281,5057454,1110477,713797,80596,316084
"2018:Q2","pct80to99",46558188,52825198,12157192,1846015,11456432,13669140,4828144,8868275,6267010,4927078,1097919,242012
"2018:Q2","pct60to80",14655371,18084997,5053331,1176802,1891762,6404005,823788,2735309,3429626,2304929,1030185,94513
"2018:Q2","pct40to60",7646051,9665851,3229039,815524,696633,2930528,339874,1654254,2019799,1178376,796916,44508
"2018:Q2","pct20to40",4265690,5448006,2141125,535817,332322,1128838,236631,1073273,1182316,613596,531897,36823
"2018:Q2","pct00to20",2801278,3438561,1384794,323676,364707,333282,381050,651052,637284,291696,302185,43403
"2018:Q3","pct99to100",26045968,27165357,3664764,719262,11071660,1715649,4902072,5091950,1119389,718718,73796,326875
"2018:Q3","pct80to99",47151269,53473932,12325947,1873127,11833458,13761110,4733911,8946378,6322662,4970903,1113927,237833
"2018:Q3","pct60to80",15055008,18536843,5135139,1189763,2001448,6562167,851651,2796675,3481835,2328782,1059986,93066
"2018:Q3","pct40to60",7751083,9808282,3278588,822555,719289,3013512,348482,1625856,2057199,1190165,822063,44971
"2018:Q3","pct20to40",4361804,5570798,2187987,541471,345068,1137405,268789,1090077,1208994,621410,551006,36578
"2018:Q3","pct00to20",2890743,3529072,1431829,322077,381203,343212,365528,685223,638329,293382,306357,38591
"2018:Q4","pct99to100",24395417,25507676,3727076,694152,9258386,1624287,4980326,5223448,1112259,721625,67460,323175
"2018:Q4","pct80to99",45808803,52144557,12425024,1889334,10331417,13620099,4717598,9161084,6335753,4998932,1122854,213968
"2018:Q4","pct60to80",14469753,18000144,5237369,1196560,1699519,6178908,866070,2821718,3530391,2345118,1088370,96904
"2018:Q4","pct40to60",7689683,9784844,3317171,860654,673123,2882748,353416,1697733,2095161,1198190,844307,52663
"2018:Q4","pct20to40",4318119,5556373,2229408,540000,300840,1110141,283436,1092548,1238254,627437,570143,40674
"2018:Q4","pct00to20",2924938,3561703,1445830,340963,367012,327739,355666,724493,636766,293819,305014,37933
"2019:Q1","pct99to100",26582891,27689095,3880536,717573,11037635,1697414,5099579,5256358,1106204,722245,58878,325082
"2019:Q1","pct80to99",48030945,54361171,12756059,1912288,11738430,13903350,4779206,9271838,6330226,5009425,1121367,199433
"2019:Q1","pct60to80",15441236,18968877,5339689,1211164,2037166,6496312,881398,3003148,3527642,2353725,1080006,93911
"2019:Q1","pct40to60",7898000,9998815,3340268,855838,733539,3033604,360810,1674756,2100815,1202368,846615,51832
"2019:Q1","pct20to40",4454542,5690829,2240865,551305,344989,1137404,270100,1146167,1236287,631461,567001,37826
"2019:Q1","pct00to20",3017570,3658542,1426897,339810,400902,346311,364041,780581,640972,292838,314644,33490
"2019:Q2","pct99to100",27093662,28217196,3865848,722354,11313608,1719309,5260447,5335630,1123534,725197,51779,346558
"2019:Q2","pct80to99",48783625,55159975,12906110,1937946,11938286,14065890,4899790,9411954,6376350,5041287,1128117,206945
"2019:Q2","pct60to80",15748832,19324359,5365031,1225207,2107714,6609928,896046,3120433,3575527,2378417,1101747,95362
"2019:Q2","pct40to60",8006222,10139592,3392565,867187,751844,3097706,368042,1662247,2133371,1214861,863759,54751
"2019:Q2","pct20to40",4514907,5774913,2293913,558335,352255,1146575,247371,1176465,1260006,637631,580949,41427
"2019:Q2","pct00to20",3208206,3843754,1520943,343930,415702,353504,376170,833506,635548,293204,314597,27747
"2019:Q3","pct99to100",27254497,28383608,3815355,705309,11371678,1719569,5394010,5377688,1129111,729901,44424,354786
"2019:Q3","pct80to99",49107118,55534778,12918862,1971785,11981707,14161748,4956631,9544044,6427660,5084333,1143296,200032
"2019:Q3","pct60to80",15910656,19535206,5422556,1239257,2139722,6653376,915041,3165254,3624550,2404180,1126505,93864
"2019:Q3","pct40to60",8104872,10273605,3460731,889425,767503,3128179,375713,1652054,2168733,1227722,885902,55109
"2019:Q3","pct20to40",4580717,5862870,2369602,560054,354443,1147739,240837,1190195,1282154,645173,596500,40481
"2019:Q3","pct00to20",3354253,3992774,1623763,345059,429176,355849,379536,859391,638521,294722,320719,23080
"2019:Q4","pct99to100",28522052,29668095,3831078,711033,12374688,1772382,5462236,5516678,1146043,734606,45477,365960
"2019:Q4","pct80to99",50362999,56848519,13025643,1995406,12799368,14319305,4908064,9800731,6485520,5119672,1154152,211697
"2019:Q4","pct60to80",16519832,20185481,5496383,1252008,2318893,6906635,946600,3264961,3665649,2418818,1151480,95351
"2019:Q4","pct40to60",8282493,10474910,3511228,889092,799847,3219760,383555,1671428,2192417,1234978,901101,56338
"2019:Q4","pct20to40",4706187,6010264,2403963,564969,378964,1161926,268979,1231463,1304078,649185,611417,43476
"2019:Q4","pct00to20",3407948,4044548,1659977,337617,443289,364958,368962,869745,636600,297656,316941,22003
"2020:Q1","pct99to100",25162605,26328624,3873551,689971,8918716,1630934,5498242,5717211,1166019,738715,44347,382957
"2020:Q1","pct80to99",47823491,54349385,13175954,1995871,10091556,14086630,4937599,10061776,6525894,5149745,1150674,225475
"2020:Q1","pct60to80",15510443,19170698,5584780,1255020,1700131,6352068,953403,3325295,3660255,2429827,1129979,100449
"2020:Q1","pct40to60",8148041,10342761,3560967,930121,710408,2979576,386004,1775685,2194720,1240368,890703,63649
"2020:Q1","pct20to40",4599860,5903658,2434053,562428,295284,1116767,261389,1233736,1303798,652648,598507,52643
"2020:Q1","pct00to20",3403678,4053731,1683403,364773,401528,332665,374147,897215,650053,300239,325699,24115
"2020:Q2","pct99to100",27914101,29089699,3970157,709344,11173482,1743401,5502037,5991279,1175598,743986,43451,388161
"2020:Q2","pct80to99",50727835,57290718,13382385,2016074,11937496,14448293,4950527,10555942,6562883,5190142,1139612,233130
"2020:Q2","pct60to80",16741587,20395388,5693419,1265976,2104224,6868941,952911,3509917,3653800,2448067,1106295,99438
"2020:Q2","pct40to60",8464806,10651974,3598242,910840,783269,3166455,386203,1806964,2187167,1249481,876295,61391
"2020:Q2","pct20to40",4784830,6078339,2448421,569480,351022,1141820,255357,1312237,1293508,657184,584670,51653
"2020:Q2","pct00to20",3419120,4073283,1668587,347766,434726,350466,377259,894478,654163,303497,328759,21906
