"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"2004:Q4","HS",8556587,10569366,3589286,897524,731505,2668129,881332,1801591,2012779,1433938,551853,26988
"2004:Q4","NoHS",2472065,2899884,1312785,239371,141573,400666,243981,561508,427820,301761,121376,4682
"2005:Q1","College",35644674,41283412,11965422,1947495,7466827,7729374,5022275,7152020,5638738,4398144,945757,294837
"2005:Q1","SomeCollege",9724868,12198363,4144554,846663,1140273,2846226,1365972,1854675,2473495,1833433,578525,61537
"2005:Q1","HS",8637844,10765072,3722571,916199,751762,2701285,884908,1788348,2127228,1537638,563240,26350
"2005:Q1","NoHS",2509569,2952958,1348355,244728,143323,410920,264822,540810,443389,319803,117453,6133
"2005:Q2","College",36689504,42471729,12357882,1964403,7683350,7899471,5253426,7313196,5782225,4526095,955285,300845
"2005:Q2","SomeCollege",9972475,12509996,4273497,872027,1171178,2893227,1417660,1882406,2537521,1893674,585770,58076
"2005:Q2","HS",8855792,11080509,3899323,923657,793733,2744023,893196,1826577,2224717,1625791,571448,27478
"2005:Q2","NoHS",2519894,2982361,1345698,258206,147974,410792,284193,535497,462467,334139,119885,8443
"2005:Q3","College",37696466,43625451,12744916,1972901,8078917,8094611,5495060,7239046,5928986,4655808,974289,298889
"2005:Q3","SomeCollege",10263168,12869228,4435953,883500,1228753,2964520,1472179,1884323,2606060,1955916,598145,51999
"2005:Q3","HS",9108594,11435750,4108149,943647,857076,2780714,902440,1843724,2327156,1717247,581956,27953
"2005:Q3","NoHS",2534930,3017623,1363425,257860,155392,402732,305093,533120,482693,349024,123995,9674
"2005:Q4","College",38658335,44723820,13121212,1985651,8193030,8271989,5725366,7426571,6065485,4784691,993600,287194
"2005:Q4","SomeCollege",10509082,13166744,4567554,896520,1247043,3018570,1501214,1935843,2657662,2005581,609831,42250
"2005:Q4","HS",9394721,11801691,4272111,966372,893945,2826341,926888,1916034,2406970,1789789,588312,28870
"2005:Q4","NoHS",2573796,3072942,1396005,257684,159222,402268,318500,539263,499146,360337,128812,9996
"2006:Q1","College",39919563,46166639,13103043,1997968,9178400,8452754,5827761,7606713,6247076,4939588,1000075,307413
"2006:Q1","SomeCollege",10777195,13498993,4604977,921224,1386086,3096331,1484192,2006183,2721798,2061149,614479,46170
"2006:Q1","HS",9618358,12107933,4401935,970365,1017628,2863442,959619,1894943,2489575,1866581,591815,31179
"2006:Q1","NoHS",2485131,3001663,1343311,271298,173997,386398,320809,505850,516533,372222,131215,13096
"2006:Q2","College",39862213,46245097,13257201,2010168,8882860,8506063,5928062,7660743,6382884,5068127,1002101,312657
"2006:Q2","SomeCollege",10723423,13508902,4667305,933073,1343170,3093695,1438508,2033151,2785479,2126310,617125,42044
"2006:Q2","HS",9711529,12308909,4511263,995346,1008069,2905871,1012786,1875573,2597379,1964094,599598,33687
"2006:Q2","NoHS",2457787,2992199,1359043,270754,171691,390071,312929,487710,534412,388119,130787,15506
"2006:Q3","College",40570844,47095177,13338598,2023988,9166374,8701266,6083847,7781104,6524334,5164486,1033812,326036
"2006:Q3","SomeCollege",10859965,13712944,4720539,946411,1381192,3187100,1419260,2058443,2852980,2176329,633784,42867
"2006:Q3","HS",9919372,12610502,4620804,1019012,1057856,2920477,1062929,1929424,2691130,2044762,610460,35908
"2006:Q3","NoHS",2423301,2975873,1367043,269037,176811,365128,310853,487000,552572,401090,133386,18096
"2006:Q4","College",41515249,48161545,13316724,2030894,9881612,8960687,6196540,7775089,6646296,5227082,1057107,362106
"2006:Q4","SomeCollege",11113790,14018276,4754418,963597,1476754,3308959,1431394,2083154,2904486,2204969,646337,53180
"2006:Q4","HS",10146544,12904016,4732991,1029220,1148153,2936834,1077235,1979583,2757472,2098836,616081,42556
"2006:Q4","NoHS",2374921,2943714,1337947,274798,186733,334732,318241,491264,568793,409368,137191,22234
"2007:Q1","College",42317772,49058174,13103804,2037754,10387736,9106949,6264558,8157373,6740402,5339443,1052071,348888
"2007:Q1","SomeCollege",11224217,14150859,4721917,985372,1541334,3347863,1371341,2183031,2926642,2237590,641782,47269
"2007:Q1","HS",10308354,13109392,4795394,1033496,1214817,2967130,1134737,1963818,2801038,2148866,612316,39855
"2007:Q1","NoHS",2280733,2853221,1276632,287941,193550,328413,302703,463983,572489,416542,134003,21944
"2007:Q2","College",42679473,49550585,12966908,2047287,10679003,9377086,6295903,8184399,6871112,5416322,1068642,386148
"2007:Q2","SomeCollege",11240590,14229924,4690893,1005718,1575370,3473334,1279286,2205323,2989333,2276674,651857,60802
"2007:Q2","HS",10386673,13263787,4835527,1042278,1258888,2986413,1203025,1937657,2877114,2217021,619257,40835
"2007:Q2","NoHS",2171912,2762433,1249898,296032,197546,297345,277033,444579,590521,427275,137209,26037
"2007:Q3","College",43363785,50318538,12838222,2051724,10787106,9558746,6336760,8745980,6954753,5474738,1109477,370538
"2007:Q3","SomeCollege",11232900,14270845,4623168,1019057,1580867,3535950,1198332,2313471,3037944,2315940,673286,48719
"2007:Q3","HS",10458424,13427259,4815645,1057270,1278730,3002882,1264744,2007988,2968835,2289821,632095,46919
"2007:Q3","NoHS",2118150,2724285,1256076,299306,198521,281180,251946,437255,606135,438954,140694,26487
"2007:Q4","College",43140437,50229984,12714490,2079347,10283324,9619959,6273318,9259545,7089547,5553074,1143005,393469
"2007:Q4","SomeCollege",10961358,14051292,4551902,1034207,1485970,3487472,1135986,2355754,3089934,2344443,687107,58384
"2007:Q4","HS",10365844,13340643,4738512,1058253,1195878,3019419,1291115,2037467,2974799,2290540,635570,48689
"2007:Q4","NoHS",2034157,2642146,1196568,302136,181302,292663,227481,441998,607990,436938,143795,27257
"2008:Q1","College",42121838,49317928,12278038,2109545,9539606,9542333,5964907,9883500,7196091,5621876,1148750,425465
"2008:Q1","SomeCollege",10588622,13708568,4455152,1041563,1348288,3346524,1088092,2428948,3119946,2363579,683927,72439
"2008:Q1","HS",10080930,13040979,4681351,1074987,1069253,3007070,1230557,1977761,2960049,2278467,630157,51425
"2008:Q1","NoHS",1885907,2486551,1095049,296389,158857,316182,206943,413131,600644,432667,139175,28803
"2008:Q2","College",41268230,48519764,12011940,2130326,9200474,9629439,5696650,9850933,7251534,5709342,1171037,371155
"2008:Q2","SomeCollege",10322064,13414138,4310463,1042428,1279614,3316350,1041386,2423897,3092074,2348260,689460,54354
"2008:Q2","HS",9892509,12760574,4514039,1090333,1008232,3033234,1184338,1930398,2868066,2207661,616713,43692
"2008:Q2","NoHS",1838127,2420974,1076761,284720,144787,324387,196710,393609,582847,417608,143242,21997
"2008:Q3","College",40038874,47362130,11852214,2149430,8027805,9531476,5601506,10199700,7323256,5672226,1189417,461614
"2008:Q3","SomeCollege",9755921,12899414,4125971,1048953,1102205,3177198,972233,2472854,3143493,2359564,694402,89527
"2008:Q3","HS",9468469,12354037,4275863,1095964,871326,2989913,1191927,1929045,2885567,2206132,620772,58663
"2008:Q3","NoHS",1812057,2395615,1080922,282423,122179,354459,174153,381478,583558,415946,139222,28391
"2008:Q4","College",38076872,45219922,11583727,2144849,6345505,9285944,5277140,10582757,7143050,5634493,1195703,312854
"2008:Q4","SomeCollege",9092856,12161171,4019308,1044181,844623,2895359,906265,2451435,3068314,2354530,693536,20248
"2008:Q4","HS",9184909,12038592,4175899,1095031,658668,2904730,1136630,2067635,2853682,2178668,617743,57271
"2008:Q4","NoHS",1791026,2353027,1008437,281196,90766,416742,151148,404739,562001,409564,136807,15630
"2009:Q1","College",37273280,44337831,11209360,2141628,5659640,9241806,5024540,11060857,7064551,5616877,1167724,279951
"2009:Q1","SomeCollege",8904305,11966934,3979643,1040863,740265,2778691,837540,2589932,3062629,2370884,673878,17867
"2009:Q1","HS",9092543,11933203,4190228,1091509,579128,2907621,1117646,2047070,2840660,2180823,611737,48101
"2009:Q1","NoHS",1664772,2210672,887787,277279,75921,451256,140576,377852,545900,408442,124804,12654
"2009:Q2","College",37869450,44996301,11103671,2147870,6883357,9540142,4634467,10686794,7126851,5664896,1162273,299681
"2009:Q2","SomeCollege",9076357,12120926,3843445,1042817,892965,2928361,838174,2575165,3044569,2359374,665896,19299
"2009:Q2","HS",9090058,11866262,4006081,1087493,693223,3011335,1018514,2049616,2776204,2125942,597518,52744
"2009:Q2","NoHS",1683526,2214418,894304,269794,83381,415530,160560,390849,530892,396600,123186,11106
"2009:Q3","College",39366024,46508802,11088090,2147685,8113941,9889516,4414225,10855344,7142777,5641407,1176097,325272
"2009:Q3","SomeCollege",9332684,12385040,3721810,1040643,1044946,3097636,841100,2638905,3052356,2357152,667898,27305
"2009:Q3","HS",9016076,11770820,3823456,1082667,805183,3091668,959023,2008823,2754745,2100320,595632,58792
"2009:Q3","NoHS",1656712,2177540,918299,259915,89704,375808,172450,361363,520828,390486,119083,11259
"2009:Q4","College",39591280,46779889,11090712,2167386,8374086,10082728,4364730,10700247,7188609,5656977,1184682,346950
"2009:Q4","SomeCollege",9243001,12296964,3648420,1055307,1066471,3163064,830983,2532719,3053962,2347615,666741,39606
"2009:Q4","HS",9129829,11834529,3716375,1074323,819711,3117375,952570,2154175,2704700,2055792,587378,61530
"2009:Q4","NoHS",1668974,2176480,895489,263005,85146,357922,172365,402551,507506,380742,116216,10549
"2010:Q1","College",40644733,47840833,11183153,2168755,8894152,10381079,4355157,10858536,7196100,5637013,1165673,393413
"2010:Q1","SomeCollege",9446260,12460758,3579280,1056626,1123137,3247568,828623,2625523,3014498,2318435,649718,46345
"2010:Q1","HS",9050541,11709852,3592728,1066705,861160,3163442,968424,2057393,2659311,1988212,569374,101725
"2010:Q1","NoHS",1649439,2134093,903961,258617,83288,352503,177070,358654,484654,367042,108291,9321
"2010:Q2","College",40358932,47606194,11262025,2162203,8168974,10378986,4578255,11055752,7247262,5667314,1169517,410432
"2010:Q2","SomeCollege",9136185,12136807,3516145,1050911,1013874,3115948,827657,2612273,3000622,2297567,646102,56953
"2010:Q2","HS",9015074,11600336,3482035,1063572,778688,3194525,1040129,2041387,2585261,1924411,555434,105416
"2010:Q2","NoHS",1672604,2141903,901748,254123,68830,406064,171178,339960,469299,353782,107401,8117
"2010:Q3","College",41782927,49058545,11151668,2164092,9174002,10801434,4675989,11091359,7275618,5666618,1194800,414200
"2010:Q3","SomeCollege",9431723,12434449,3521512,1052287,1134186,3275534,837981,2612949,3002726,2281132,653190,68404
"2010:Q3","HS",9317904,11834870,3504929,1055744,867229,3274799,1076585,2055584,2516966,1873854,549782,93331
"2010:Q3","NoHS",1598480,2054327,834739,248158,71454,386418,175773,337785,455847,343100,105954,6793
"2010:Q4","College",42332223,49635489,11014272,2179011,9938130,11087789,4368373,11047914,7303266,5590391,1271086,441789
"2010:Q4","SomeCollege",9713290,12720124,3476929,1059334,1259765,3471206,860029,2592861,3006834,2225805,692028,89000
"2010:Q4","HS",9324653,11826158,3466664,1044331,924976,3375374,844112,2170701,2501505,1842846,565847,92812
"2010:Q4","NoHS",1579307,2039630,806374,252765,77887,368751,162100,371753,460323,333178,117849,9295
"2011:Q1","College",43219613,50561280,10923219,2204365,10615326,11194882,4483046,11140443,7341667,5611928,1269973,459766
"2011:Q1","SomeCollege",9959961,12945366,3370692,1064778,1374996,3592484,874935,2667481,2985405,2190788,686043,108573
"2011:Q1","HS",9303576,11774193,3325555,1047395,972839,3463500,880968,2083936,2470617,1823999,561634,84983
"2011:Q1","NoHS",1579513,2026378,828431,251702,83431,355759,157785,349270,446865,325018,110720,11128
"2011:Q2","College",43585189,50917976,10976472,2230863,10578858,11188102,4549018,11394664,7332787,5595812,1284245,452729
"2011:Q2","SomeCollege",10033457,12998605,3297240,1075485,1394601,3631962,901111,2698205,2965148,2158144,691697,115307
"2011:Q2","HS",9265677,11720899,3209324,1044466,950221,3547750,880953,2088186,2455221,1815778,565869,73574
"2011:Q2","NoHS",1617358,2059174,849997,258236,81970,365215,155796,347960,441816,318967,111326,11523
"2011:Q3","College",42177519,49501772,10803765,2250652,9024392,10833683,4593634,11995646,7324254,5590076,1315542,418635
"2011:Q3","SomeCollege",9822567,12758992,3344961,1063392,1207902,3450333,947419,2744986,2936425,2125934,704221,106271
"2011:Q3","HS",9264495,11718058,3298708,1071865,781675,3598004,861857,2105949,2453563,1805950,572071,75541
"2011:Q3","NoHS",1606842,2038472,804486,244720,65940,425951,161374,336001,431630,312615,110480,8536
"2011:Q4","College",42887079,50214329,10665957,2265535,9563736,11013506,4728090,11977506,7327250,5574006,1345668,407576
"2011:Q4","SomeCollege",10124766,13047811,3350492,1069067,1305809,3628194,969278,2724971,2923045,2098332,717813,106900
"2011:Q4","HS",9513741,11979228,3331309,1062716,815560,3663354,881791,2224499,2465488,1805246,581026,79216
"2011:Q4","NoHS",1560529,1987745,757441,247380,70087,394002,153588,365247,427216,307938,111886,7393
"2012:Q1","College",44303416,51670000,10630404,2289504,10746697,11298093,4826310,11878992,7366584,5591488,1349870,425226
"2012:Q1","SomeCollege",10595735,13490206,3293143,1084441,1494166,3850668,977374,2790414,2894471,2055282,713982,125207
"2012:Q1","HS",9603356,12023151,3257369,1048173,911817,3762487,895711,2147594,2419795,1772900,574411,72483
"2012:Q1","NoHS",1525070,1938528,749089,256922,80607,361675,142033,348202,413458,297619,107006,8833
"2012:Q2","College",44303125,51662894,10789456,2302829,10409125,11185745,4920596,12055144,7359768,5576151,1376854,406763
"2012:Q2","SomeCollege",10652010,13522833,3307648,1078309,1473551,3833341,1024407,2805577,2870823,2021233,725227,124364
"2012:Q2","HS",9554118,11964350,3237591,1057832,861315,3830274,876029,2101309,2410233,1761257,579700,69276
"2012:Q2","NoHS",1549876,1957672,777200,250124,76351,380980,142757,330260,407796,291091,108900,7805
"2012:Q3","College",45600214,52967353,10898947,2317574,11041468,11327290,5141863,12240211,7367139,5538158,1408997,419984
"2012:Q3","SomeCollege",11035527,13909653,3378128,1077779,1587124,3969027,1079710,2817884,2874127,1998453,739870,135804
"2012:Q3","HS",9796556,12228641,3309981,1058955,902467,3918686,882916,2155636,2432085,1772463,593016,66606
"2012:Q3","NoHS",1528147,1935340,765773,246426,81401,366876,139172,335691,407192,288613,108854,9725
"2012:Q4","College",46147317,53579254,11009900,2338693,11111038,11324829,5280444,12514349,7431936,5570309,1449907,411720
"2012:Q4","SomeCollege",11243479,14097756,3425323,1079379,1623470,4003987,1129266,2836331,2854277,1954864,756493,142919
"2012:Q4","HS",9989531,12379083,3350016,1064900,890307,4021022,871904,2180933,2389551,1734423,591013,64116
"2012:Q4","NoHS",1542113,1943340,761135,244514,81057,381934,137571,337129,401227,277462,115816,7948
"2013:Q1","College",48323085,55634297,11367314,2357935,12413817,11728345,5421343,12345543,7311212,5455084,1441440,414687
"2013:Q1","SomeCollege",11777999,14628059,3467247,1089138,1832394,4241106,1171430,2826743,2850060,1952528,752713,144820
"2013:Q1","HS",10052564,12526004,3337312,1054265,994599,4112379,868375,2159074,2473440,1796576,614560,62304
"2013:Q1","NoHS",1570097,1969849,798866,249616,92689,363063,132564,333050,399751,283883,105426,10442
"2013:Q2","College",48987934,56311867,11667209,2368560,12571750,11925637,5660230,12118480,7323933,5447147,1465163,411623
"2013:Q2","SomeCollege",12080943,14922403,3563617,1085750,1881565,4352382,1219250,2819839,2841460,1926793,763348,151319
"2013:Q2","HS",10113172,12593796,3408338,1056004,988847,4195730,885311,2059566,2480624,1796611,622174,61839
"2013:Q2","NoHS",1570258,1970225,815993,245330,93050,372381,123354,320118,399968,279371,109864,10733
"2013:Q3","College",50587695,57968324,11961295,2385603,13220861,12277813,5929603,12193149,7380629,5463652,1504256,412721
"2013:Q3","SomeCollege",12503894,15351361,3674340,1081436,2000604,4531513,1270402,2793066,2847467,1910249,780455,156763
"2013:Q3","HS",10437693,12933300,3495941,1065953,1030369,4328411,905576,2107050,2495607,1805949,633409,56248
"2013:Q3","NoHS",1590483,1990705,837560,235944,98329,379489,113099,326284,400223,276424,112598,11200
"2013:Q4","College",52212369,59736340,12257584,2394902,14046348,12836502,6143803,12057200,7523971,5476257,1539655,508060
"2013:Q4","SomeCollege",12722784,15619019,3718201,1090365,2040991,4757091,1278534,2733837,2896235,1903092,798781,194362
"2013:Q4","HS",10431025,12894771,3472479,1046967,1070601,4264160,922728,2117836,2463746,1771488,631381,60877
"2013:Q4","NoHS",1701010,2126738,874615,247339,114397,418116,121068,351203,425727,286220,121108,18400
"2014:Q1","College",53702626,61269928,12536826,2398507,14827769,13002122,6170452,12334252,7567302,5494824,1553004,519474
"2014:Q1","SomeCollege",12872819,15754216,3748370,1097857,2076265,4794301,1255043,2782379,2881397,1886503,802249,192645
"2014:Q1","HS",10350175,12749917,3437495,1025604,1106673,4204284,917911,2057951,2399742,1720097,620383,59262
"2014:Q1","NoHS",1831340,2264833,901778,263041,129834,484355,128251,357574,433494,293010,121720,18764
"2014:Q2","College",55170317,62840739,12795249,2414140,15704048,13257961,6293763,12375579,7670423,5527975,1593257,549190
"2014:Q2","SomeCollege",13062770,15959415,3835884,1107576,2125929,4896943,1229260,2763823,2896645,1875008,822494,199143
"2014:Q2","HS",10406805,12756678,3485209,1013452,1152503,4125337,934421,2045756,2349873,1673850,615912,60111
"2014:Q2","NoHS",1912627,2366508,911389,274194,146183,530571,129564,374607,453882,300527,132879,20476
"2014:Q3","College",55716256,63422991,13097388,2431150,15498189,13331253,6503365,12561646,7706734,5566393,1641827,498515
"2014:Q3","SomeCollege",13120628,16004589,3897169,1119170,2029278,4900744,1260421,2797807,2883961,1869283,845763,168915
"2014:Q3","HS",10223852,12532074,3488610,1000797,1097409,4026716,930658,1987883,2308221,1635984,615305,56933
"2014:Q3","NoHS",2027227,2493182,933485,288728,151111,593592,144978,381289,465955,309414,140666,15875
"2014:Q4","College",57283176,65055239,13350836,2442618,16100972,13551664,6764865,12844285,7772063,5597157,1679827,495079
"2014:Q4","SomeCollege",13242766,16133505,3924843,1131734,2044743,4991475,1275010,2765700,2890739,1866275,865733,158732
"2014:Q4","HS",10181715,12459042,3454526,979687,1119019,3923016,950552,2032243,2277327,1604380,615456,57491
"2014:Q4","NoHS",2139643,2624926,955941,305287,164321,637249,152236,409890,485282,319432,150878,14972
"2015:Q1","College",58786847,66565226,13637128,2457632,16653427,13716199,6993340,13107499,7778379,5603332,1677787,497259
"2015:Q1","SomeCollege",13385737,16252881,3968361,1142296,2054122,5018514,1259626,2809962,2867145,1855015,862177,149953
"2015:Q1","HS",10168714,12400079,3434378,966627,1135716,3876702,986275,2000380,2231364,1564965,607145,59254
"2015:Q1","NoHS",2266452,2758450,982207,319499,176796,710175,150787,418985,491998,328138,149180,14680
"2015:Q2","College",59296231,67171746,13948157,2489205,16793932,13804881,7145892,12989679,7875515,5640683,1716466,518367
"2015:Q2","SomeCollege",13398504,16289470,4043385,1159975,2010337,5015629,1272328,2787815,2890966,1860701,883422,146844
"2015:Q2","HS",10052469,12272217,3455435,960984,1115882,3804629,984393,1950894,2219748,1545987,611260,62501
"2015:Q2","NoHS",2377679,2893489,999829,334798,184788,782629,162628,428816,515810,340480,159256,16074
"2015:Q3","College",58644946,66578527,14214656,2507283,15576164,13616607,7285406,13378411,7933581,5687326,1763933,482322
"2015:Q3","SomeCollege",13129951,16020744,4137370,1158530,1791329,4850872,1283400,2799241,2890792,1865797,907387,117609
"2015:Q3","HS",9894602,12098389,3501142,972242,976082,3746223,980878,1921822,2203787,1523974,616061,63752
"2015:Q3","NoHS",2509261,3040880,1024508,336288,177774,891507,174168,436635,531619,352167,166682,12770
"2015:Q4","College",59931143,67919848,14474659,2528516,16235669,13882964,7394416,13403623,7988705,5753120,1732965,502620
"2015:Q4","SomeCollege",13295042,16166526,4192298,1168452,1820319,4980342,1292589,2712527,2871485,1873720,890474,107291
"2015:Q4","HS",9870093,12050335,3493702,966149,1005893,3644629,972705,1967257,2180242,1502327,603803,74113
"2015:Q4","NoHS",2635068,3174870,1056667,343917,191110,923624,187156,472395,539801,363699,163388,12714
"2016:Q1","College",60971644,68980170,14728129,2556803,16576029,14031472,7349066,13738670,8008525,5764357,1741523,502645
"2016:Q1","SomeCollege",13482278,16334622,4230566,1185147,1808991,5007657,1313665,2788595,2852345,1870110,893404,88831
"2016:Q1","HS",9730992,11883557,3471640,958424,1008161,3591360,918943,1935029,2152566,1474081,601536,76948
"2016:Q1","NoHS",2770003,3319551,1078105,358955,200881,993717,208966,478926,549548,374554,162364,12630
"2016:Q2","College",62145066,70251057,15128263,2577150,17088991,14220158,7460137,13776358,8105991,5806508,1775828,523655
"2016:Q2","SomeCollege",13662125,16535000,4310242,1203530,1819763,5060582,1327328,2813555,2872875,1879958,912577,80340
"2016:Q2","HS",9628580,11771807,3485663,938930,1024349,3527428,907011,1888426,2143227,1460558,606839,75830
"2016:Q2","NoHS",2875813,3447503,1099400,379293,212281,1055649,218552,482329,571690,388067,169858,13765
"2016:Q3","College",63483734,71726945,15399770,2595012,17646523,14477826,7646978,13960836,8243211,5868302,1823392,551517
"2016:Q3","SomeCollege",13856424,16759695,4435926,1202697,1836707,5150569,1328131,2805667,2903272,1892341,937018,73914
"2016:Q3","HS",9694701,11830536,3569180,947049,1044623,3461024,923637,1885025,2135835,1446834,613879,75122
"2016:Q3","NoHS",2962226,3554615,1124090,376478,224132,1110412,219970,499534,592389,401299,175541,15549
"2016:Q4","College",63988735,72280280,15717736,2616534,17840799,14601071,7696138,13808002,8291544,5897611,1860742,533191
"2016:Q4","SomeCollege",14001832,16932734,4514044,1211317,1879060,5205456,1356875,2765982,2930902,1900921,958451,71531
"2016:Q4","HS",9769042,11923259,3572484,957910,1080534,3444369,935177,1932785,2154217,1462752,619757,71708
"2016:Q4","NoHS",2921274,3513897,1143479,368387,222955,1053740,217733,507602,592623,395798,181810,15015
"2017:Q1","College",65802572,74127436,16073691,2652338,18820438,14937409,7750460,13893101,8324864,5932485,1862323,530056
"2017:Q1","SomeCollege",14520529,17464373,4580381,1232433,2022587,5351000,1390448,2887524,2943844,1907229,958764,77851
"2017:Q1","HS",9924757,12081310,3555837,964269,1187714,3478023,947325,1948142,2156553,1473751,616513,66288
"2017:Q1","NoHS",2887499,3470478,1162820,367542,230693,994187,221618,493619,582979,389322,177570,16087
"2017:Q2","College",66832550,75246922,16328631,2664597,19349902,15179319,7955753,13768720,8414372,5976836,1892940,544596
"2017:Q2","SomeCollege",14880815,17857152,4729395,1238189,2110220,5430203,1426001,2923144,2976337,1918094,976595,81648
"2017:Q2","HS",10202336,12385384,3684029,969428,1256835,3528414,992310,1954368,2183048,1489797,619821,73430
"2017:Q2","NoHS",2799094,3382389,1134367,360537,233222,954297,217844,482124,583295,383908,182052,17335
"2017:Q3","College",68148972,76640588,16652640,2680237,19959360,15469183,8099299,13779870,8491616,6026519,1928338,536759
"2017:Q3","SomeCollege",15278283,18289916,4849064,1244784,2208138,5544908,1463246,2979776,3011633,1931307,995540,84786
"2017:Q3","HS",10406444,12608127,3747785,976660,1332246,3558112,1022154,1971171,2201682,1508275,624642,68765
"2017:Q3","NoHS",2736042,3315975,1136709,352106,236209,900996,215995,473961,579932,379063,183001,17868
"2017:Q4","College",70084763,78690115,16953337,2711103,20994926,15807700,8309812,13913237,8605352,6068490,1972505,564357
"2017:Q4","SomeCollege",15748095,18812393,4936905,1258151,2362899,5710518,1501905,3042015,3064298,1943950,1020704,99645
"2017:Q4","HS",10631762,12860700,3764498,989526,1448622,3555548,1066737,2035769,2228938,1527369,631629,69939
"2017:Q4","NoHS",2667178,3250764,1151898,343332,243817,826468,211379,473869,583586,374563,188208,20815
"2018:Q1","College",70464704,79109075,17089372,2741931,20895263,15838309,8326163,14218038,8644371,6105448,1970046,568877
"2018:Q1","SomeCollege",16013193,19082769,5032319,1271534,2371075,5674195,1549774,3183871,3069576,1946506,1018470,104600
"2018:Q1","HS",10789513,13017060,3841413,1004347,1462517,3603299,1061338,2044146,2227547,1531330,625097,71120
"2018:Q1","NoHS",2607099,3177624,1117637,338903,238984,808250,219552,454299,570525,367194,181296,22035
"2018:Q2","College",71431635,80160231,17366311,2776407,21137011,16030505,8550146,14299852,8728596,6160160,1996432,572005
"2018:Q2","SomeCollege",16356146,19450391,5171199,1287757,2424983,5750702,1571445,3244304,3094244,1959355,1033894,100996
"2018:Q2","HS",11008626,13265241,3948599,1017535,1509823,3612558,1120926,2055798,2256615,1547693,626509,82413
"2018:Q2","NoHS",2506923,3073980,1097936,333636,238004,756490,208252,439662,567056,362263,182865,21928
"2018:Q3","College",72900314,81734729,17662860,2809063,21947864,16366807,8524954,14423182,8834416,6217451,2046549,570415
"2018:Q3","SomeCollege",16872702,20017090,5271959,1306133,2553103,5942014,1623585,3320294,3144388,1976683,1061167,106538
"2018:Q3","HS",11076854,13360119,3991291,1023969,1608430,3561776,1103019,2071635,2283265,1570517,634827,77921
"2018:Q3","NoHS",2406006,2972345,1098144,329090,242731,662458,218875,421047,566339,358709,184591,23039
"2018:Q4","College",69946359,78844930,17937994,2837770,18898466,15768306,8566959,14835434,8898571,6254601,2086518,557452
"2018:Q4","SomeCollege",16184158,19348134,5342663,1302807,2175223,5499842,1657456,3370143,3163976,1988027,1084101,91848
"2018:Q4","HS",11006155,13328949,3982209,1067145,1350259,3719013,1111556,2098767,2322794,1588082,640503,94209
"2018:Q4","NoHS",2470041,3033284,1119012,313940,206349,756761,220541,416681,563243,354411,187025,21807
"2019:Q1","College",74519784,83417479,18486023,2875071,21828696,16437892,8708617,15081180,8897695,6268878,2086905,541912
"2019:Q1","SomeCollege",17185524,20361385,5411934,1337679,2583003,5862880,1679652,3486236,3175860,1993141,1084565,98155
"2019:Q1","HS",11307999,13626026,3933365,1051044,1647364,3679752,1154400,2160101,2318027,1600620,638433,78975
"2019:Q1","NoHS",2411876,2962440,1152989,324185,233598,633872,212464,405331,550564,349424,178608,22531
"2019:Q2","College",75929783,84908422,18667760,2913183,22271945,16739377,8932590,15383565,8978638,6305129,2115521,557989
"2019:Q2","SomeCollege",17599648,20813354,5527665,1359486,2662990,5987481,1702406,3573326,3213707,2010472,1102299,100935
"2019:Q2","HS",11539592,13901846,4033789,1059086,1710722,3691844,1214145,2192259,2362254,1627831,644655,89768
"2019:Q2","NoHS",2286431,2836167,1115196,323204,233750,574209,198724,391084,549736,347165,178473,24098
"2019:Q3","College",76551661,85624539,18729056,2948971,22380218,16898170,9087555,15580570,9072878,6359232,2160598,553047
"2019:Q3","SomeCollege",17851148,21113117,5649317,1365703,2696400,6029615,1734635,3637447,3261969,2029164,1127009,105796
"2019:Q3","HS",11738572,14127788,4148150,1090180,1737943,3708437,1250282,2192797,2389216,1653165,652943,83107
"2019:Q3","NoHS",2170731,2717398,1084347,306036,229668,530238,189295,377813,546667,344470,176794,25403
"2019:Q4","College",79188563,88359429,18873965,2973276,24061157,17359619,9126038,15965373,9170865,6406014,2195914,568937
"2019:Q4","SomeCollege",18597224,21891313,5731173,1378354,2916693,6312683,1788347,3764062,3294089,2041134,1146481,106474
"2019:Q4","HS",11885808,14301976,4230944,1094473,1890764,3620875,1221938,2242981,2416168,1661964,660313,93891
"2019:Q4","NoHS",2129914,2679098,1092190,304022,246435,451788,202074,382590,549184,345802,177860,25523
"2020:Q1","College",73505780,82730400,19089871,2993010,18427655,16397582,9191426,16630855,9224619,6447073,2180149,597397
"2020:Q1","SomeCollege",17244146,20522654,5813417,1367814,2161187,5644617,1794369,3741249,3278508,2050330,1137024,91155
"2020:Q1","HS",11606459,14066521,4299498,1140431,1343449,3812769,1230846,2239527,2460062,1667570,657107,135385
"2020:Q1","NoHS",2291732,2829282,1109921,296929,185330,643672,194144,399286,537551,346569,165629,25353
"2020:Q2","College",79306192,88559151,19419416,3008991,22211826,17375634,9209897,17333386,9252959,6499244,2150916,602799
