"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"2000:Q3","Hispanic",834841,1139416,392421,95983,82060,357862,63380,147709,304575,206465,93603,4506
"2000:Q3","Other",1495693,1793716,521956,99275,363746,355558,239806,213375,298023,212519,77024,8479
"2000:Q4","White",38571896,44404026,11303122,2797446,8423539,9614944,4636936,7628039,5832130,4082230,1372844,377056
"2000:Q4","Black",1350893,1861401,587416,193596,84869,705271,46918,243330,510507,316531,182732,11243
"2000:Q4","Hispanic",849967,1167218,412879,105710,77277,358891,69121,143341,317251,213835,99405,4012
"2000:Q4","Other",1467659,1767926,556594,105005,269699,351825,261249,223555,300267,204188,86286,9794
"2001:Q1","White",38524816,44388543,11944758,2816532,7542024,9477634,4723230,7884365,5863727,4156761,1378870,328096
"2001:Q1","Black",1374465,1897259,621312,207979,76277,689901,53517,248273,522794,324793,187810,10191
"2001:Q1","Hispanic",883178,1204593,437549,115965,72603,359188,72801,146488,321415,219695,99111,2609
"2001:Q1","Other",1406632,1700692,579208,106256,209573,334967,251329,219360,294060,200110,83934,10016
"2001:Q2","White",39562987,45582013,12260619,2853201,8141550,9669205,4786916,7870523,6019026,4290814,1404908,323303
"2001:Q2","Black",1448908,1995368,638190,209758,82952,741663,60588,262218,546460,343189,192921,10351
"2001:Q2","Hispanic",888916,1226534,445484,113254,74714,377375,74242,141465,337617,234208,101356,2053
"2001:Q2","Other",1462308,1749757,596617,102567,260356,334351,237825,218040,287448,193990,85064,8395
"2001:Q3","White",38749558,44959535,12626581,2878691,6871895,9524290,4844897,8213182,6209977,4396240,1418129,395608
"2001:Q3","Black",1401859,1973146,646164,214904,69587,720064,63501,258926,571287,353972,204937,12378
"2001:Q3","Hispanic",872459,1223052,442947,122031,67686,376914,76523,136952,350593,244694,103081,2817
"2001:Q3","Other",1333553,1641671,587607,95686,175325,324935,240912,217206,308117,215595,88204,4319
"2001:Q4","White",40094917,46388891,12894783,2915043,7719253,9736544,4889148,8234120,6293974,4502154,1471383,320437
"2001:Q4","Black",1511396,2099852,674236,215778,84757,786890,77582,260608,588456,366080,212549,9827
"2001:Q4","Hispanic",870722,1241798,473223,127003,73600,387981,70649,109341,371075,258309,110928,1839
"2001:Q4","Other",1429939,1732108,611750,106436,237010,329777,198022,249113,302169,198393,96967,6809
"2002:Q1","White",40584133,46953474,13160011,2926358,7745239,9899269,4955023,8267573,6369341,4590665,1464676,314000
"2002:Q1","Black",1587120,2180834,708986,220141,88494,808043,84234,270936,593714,369740,214691,9283
"2002:Q1","Hispanic",915097,1296351,511176,135307,75382,389754,62675,122056,381254,269164,110606,1484
"2002:Q1","Other",1448759,1782499,654426,116466,235224,347043,172831,256509,333740,232839,93544,7358
"2002:Q2","White",40025226,46500976,13361409,2932773,7022691,9774550,5063180,8346375,6475750,4710249,1483387,282114
"2002:Q2","Black",1609556,2218530,747791,230289,83878,787320,91353,277898,608974,378676,222438,7861
"2002:Q2","Hispanic",973760,1373365,554578,152188,73243,379909,52380,161067,399605,284370,114242,994
"2002:Q2","Other",1365156,1736815,720783,127723,180222,352477,146658,208952,371659,265835,97577,8246
"2002:Q3","White",39079153,45702754,13652312,2964305,5761661,9626906,5169190,8528381,6623602,4854313,1508859,260430
"2002:Q3","Black",1582092,2206870,769131,228664,72910,765905,98373,271888,624777,393446,224784,6547
"2002:Q3","Hispanic",969634,1391899,578237,168375,67163,370017,46118,161991,422265,303281,117881,1102
"2002:Q3","Other",1296463,1688473,748099,129425,95743,360295,129810,225101,392011,282581,100083,9347
"2002:Q4","White",40160334,46947900,13988417,3001989,6096310,9817633,5272789,8770762,6787566,4996487,1538363,252715
